DATE,MODEL,IC,T
2013-04-01,LinearRegression,0.3114453570532069,7.079729918739262e-29
2013-05-01,AdaBoost,0.32485958772784856,1.1921632460178026e-33
2013-05-01,CTEF,0.35546049750506475,2.4836215061430223e-37
2013-05-01,DecisionTree,0.2936397542563025,3.226010348949155e-75
2013-05-01,LinearRegression,0.27784531482692115,1.0198505985167694e-22
2013-06-01,AdaBoost,0.2478527601768412,1.4413006521066958e-18
2013-06-01,CTEF,0.30077497926040647,3.950937975900411e-26
2013-06-01,DecisionTree,0.2345314832147133,3.2874800222142834e-17
2013-06-01,LinearRegression,0.30539592618686584,6.332381532697747e-27
2013-07-01,AdaBoost,0.388745202871858,2.9886687177285603e-45
2013-07-01,CTEF,0.3467145327654174,3.1256235704598024e-35
2013-07-01,DecisionTree,0.39937336693964476,2.148477406971836e-51
2013-07-01,LinearRegression,0.3585310511244138,9.457895555850007e-38
2013-08-01,AdaBoost,0.399451456149363,3.9999219399360796e-47
2013-08-01,CTEF,0.30270966688977285,3.696940644736629e-26
2013-08-01,DecisionTree,0.40789722454713656,8.835271067325653e-55
2013-08-01,LinearRegression,0.29322367989448084,1.4998287974976757e-24
2013-09-01,AdaBoost,0.3950655614555677,1.8473685565691545e-47
2013-09-01,CTEF,0.3084235888423112,1.0233335697511396e-27
2013-09-01,DecisionTree,0.29886954308101,2.284643157272546e-79
2013-09-01,LinearRegression,0.2428773879390656,2.0694978921131378e-17
2013-10-01,AdaBoost,0.2845734961122169,6.947974866378839e-25
2013-10-01,CTEF,0.32073720463720307,7.012380787825637e-31
2013-10-01,DecisionTree,0.26681908564447343,6.596303003299813e-23
2013-10-01,LinearRegression,0.36316237963326903,7.139385507299911e-40
2013-11-01,AdaBoost,0.37885885941596625,8.046348793190911e-44
2013-11-01,CTEF,0.3462361786609763,1.970145216880289e-35
2013-11-01,DecisionTree,0.37216507625310025,3.411393583174564e-47
2013-11-01,LinearRegression,0.33577274679376123,2.960362238708416e-33
2013-12-01,AdaBoost,0.37577530757841165,7.011738777528509e-42
2013-12-01,CTEF,0.2925784090062893,5.983179403179061e-25
2013-12-01,DecisionTree,0.3740692474785672,8.541166291296542e-53
2013-12-01,LinearRegression,0.280598246134805,5.641796399358997e-23
2014-01-01,AdaBoost,0.20422146482098902,2.8073961898910104e-13
2014-01-01,CTEF,0.2864307043491178,1.9868162166869798e-24
2014-01-01,DecisionTree,0.28695822186112524,2.6340342409486435e-75
2014-01-01,LinearRegression,0.12607237641449148,1.115212237795761e-05
2014-02-01,AdaBoost,0.36407135441731725,1.5050992524066825e-41
2014-02-01,CTEF,0.2569846645182141,3.497397671943304e-20
2014-02-01,DecisionTree,0.3282099062742563,3.4773984564944596e-50
2014-02-01,LinearRegression,0.22530538493941177,1.009039825939767e-15
2014-03-01,AdaBoost,0.11758076964888758,3.713643135059692e-05
2014-03-01,CTEF,0.4261650243716457,7.17474803339229e-55
2014-03-01,DecisionTree,0.29116934215681695,3.939480945739525e-77
2014-03-01,LinearRegression,0.4407387428732703,4.483199783299476e-59
2014-04-01,AdaBoost,0.16700346530903215,6.531666589462865e-10
2014-04-01,CTEF,0.3081028635616144,1.0124804734398948e-28
2014-04-01,DecisionTree,0.17320500667502006,4.762786192128689e-14
2014-04-01,LinearRegression,0.3997526177820281,2.5869645419942725e-49
2014-05-01,AdaBoost,0.3238365530867786,2.4242465377807805e-31
2014-05-01,CTEF,0.2943188528942598,1.1977736886243206e-25
2014-05-01,DecisionTree,0.2869591263818606,2.0990938754456452e-75
2014-05-01,LinearRegression,0.2542367269713095,2.7943716262772895e-19
2014-06-01,AdaBoost,0.3337368507007177,1.0337102095083916e-33
2014-06-01,CTEF,0.2747283046430383,1.2308225630769562e-22
2014-06-01,DecisionTree,0.28802612420034407,9.387046312463088e-77
2014-06-01,LinearRegression,0.23050462036960873,3.5382454390515427e-16
2014-07-01,AdaBoost,0.3030098752788494,4.2667993334362224e-29
2014-07-01,CTEF,0.22194744569923072,2.2242288605591182e-15
2014-07-01,DecisionTree,0.29569225169442004,2.4272000712583306e-41
2014-07-01,LinearRegression,0.30554665535377445,1.6705439133109957e-28
2014-08-01,AdaBoost,0.3018685855138691,9.611956803926466e-28
2014-08-01,CTEF,0.3401300336825135,6.501662788443133e-35
2014-08-01,DecisionTree,0.28991917610403284,1.3614887291013006e-76
2014-08-01,LinearRegression,0.274855226350257,8.798125661559483e-23
2014-09-01,AdaBoost,0.25228674633810994,1.1287806030305545e-19
2014-09-01,CTEF,0.33148626698141564,3.313975908435853e-33
2014-09-01,DecisionTree,0.29165927249255286,1.2742063199999435e-77
2014-09-01,LinearRegression,0.31486198308801877,6.570979143229934e-30
2014-10-01,AdaBoost,0.25171719595267356,5.050031048517447e-20
2014-10-01,CTEF,0.31795068800087445,2.8060677383098686e-31
2014-10-01,DecisionTree,0.28338758190739477,3.5241554827234603e-75
2014-10-01,LinearRegression,0.32379300800840594,1.8951020937886243e-32
2014-11-01,AdaBoost,0.3097537424916263,1.5590530526122358e-30
2014-11-01,CTEF,0.34982846192220723,6.28773305446185e-37
2014-11-01,DecisionTree,0.28539079991289495,1.917476233603888e-74
2014-11-01,LinearRegression,0.3085018916871855,1.3917597724970267e-28
2014-12-01,AdaBoost,0.3739352263218072,1.3813511247298675e-45
2014-12-01,CTEF,0.33298538031734354,8.845338541794868e-35
2014-12-01,DecisionTree,0.2780607602586036,2.542825206750351e-73
2014-12-01,LinearRegression,0.37785801916055917,2.829425646987612e-45
2015-01-01,AdaBoost,0.3987996145197446,4.013008036586308e-53
2015-01-01,CTEF,0.2612962553888926,4.3299810505644016e-21
2015-01-01,DecisionTree,0.28870535983865403,7.068447677325126e-79
2015-01-01,LinearRegression,0.3149870081956491,1.685065137421098e-30
2015-02-01,AdaBoost,0.07485455468402202,0.007833486916916288
2015-02-01,CTEF,0.28134929563465244,2.043188545013146e-24
2015-02-01,DecisionTree,0.13204637670616212,8.54465176138021e-08
2015-02-01,LinearRegression,0.12399882027197252,1.0731379649013879e-05
2015-03-01,AdaBoost,0.24148971943965078,2.3145616526201346e-18
2015-03-01,CTEF,0.3594523203523139,2.942872520605922e-39
2015-03-01,DecisionTree,0.2884533588976006,2.3332538023321237e-78
2015-03-01,LinearRegression,0.2538193777788117,1.352504361149147e-19
2015-04-01,AdaBoost,0.11371745679199113,4.335765081735819e-05
2015-04-01,CTEF,0.15849161060184325,1.6143515203673214e-08
2015-04-01,DecisionTree,0.2847554763288685,5.700515353321569e-78
2015-04-01,LinearRegression,0.10488876576635754,0.00019812150224775602
2015-05-01,AdaBoost,0.3646966289236004,2.614057560800823e-45
2015-05-01,CTEF,0.40385976441905486,2.067617315968195e-50
2015-05-01,DecisionTree,0.2818062517180998,9.247838665913762e-75
2015-05-01,LinearRegression,0.28227498203114776,3.833761172203045e-24
2015-06-01,AdaBoost,0.3239908001591929,9.094639916074085e-35
2015-06-01,CTEF,0.3758086737856802,7.992465777228311e-44
2015-06-01,DecisionTree,0.28492573142882993,1.5916322268061395e-78
2015-06-01,LinearRegression,0.32018990867634634,1.8921320963617834e-31
2015-07-01,AdaBoost,0.3869372471795594,2.6218430717496124e-48
2015-07-01,CTEF,0.32804866892587586,1.8052992974214043e-33
2015-07-01,DecisionTree,0.2781253699479185,1.0934586044953157e-74
2015-07-01,LinearRegression,0.32066767837209126,6.021586053996773e-32
2015-08-01,AdaBoost,0.2425679717810831,9.875062743331204e-18
2015-08-01,CTEF,0.2733873964709006,3.775003303700934e-22
2015-08-01,DecisionTree,0.2803134809373802,6.735522957827197e-44
2015-08-01,LinearRegression,0.3582974634156717,3.94370995855571e-38
2015-09-01,AdaBoost,0.38312776150103134,6.9361517129088685e-46
2015-09-01,CTEF,0.39610930652463816,2.3811441109089065e-48
2015-09-01,DecisionTree,0.2695561429228104,1.0574515765425253e-70
2015-09-01,LinearRegression,0.41833332849720006,2.0859200713556217e-54
2015-10-01,AdaBoost,0.18519222164189617,1.530685962523722e-11
2015-10-01,CTEF,0.25648756532573086,2.9901684799940336e-20
2015-10-01,DecisionTree,0.19050069141461418,8.250688014162816e-13
2015-10-01,LinearRegression,0.18689522714073778,2.945927362250348e-11
2015-11-01,AdaBoost,0.30740575132596887,1.1825833726740575e-29
2015-11-01,CTEF,0.27908864424224694,5.503195155351231e-23
2015-11-01,DecisionTree,0.2768072038352444,9.255242662270594e-73
2015-11-01,LinearRegression,0.28010511164729923,3.8446765464605465e-23
2015-12-01,AdaBoost,0.4317810324741125,4.050968091590013e-59
2015-12-01,CTEF,0.37181165311415854,8.51110654907126e-42
2015-12-01,DecisionTree,0.40253031779419407,9.386304932194084e-54
2015-12-01,LinearRegression,0.36874811172839883,4.5859180109071557e-41
2016-01-01,AdaBoost,0.3002297128832753,5.18435607125383e-30
2016-01-01,CTEF,0.28627886557852533,6.618641756752699e-25
2016-01-01,DecisionTree,0.2716404088027517,9.343597815945677e-72
2016-01-01,LinearRegression,0.5304439638631063,2.572232346810616e-94
2016-02-01,AdaBoost,0.23628466313390706,1.0478198800328671e-18
2016-02-01,CTEF,0.24873587615572726,5.017072981903878e-19
2016-02-01,DecisionTree,0.26687210236916814,2.9398838837623703e-69
2016-02-01,LinearRegression,0.31423225437384256,4.288746826364246e-30
2016-03-01,AdaBoost,0.18244909623329977,2.657378079325496e-11
2016-03-01,CTEF,0.18595141531600587,6.607871463097247e-11
2016-03-01,DecisionTree,0.276706168020452,9.295216319058477e-74
2016-03-01,LinearRegression,0.223875380354377,2.8208332169149898e-15
2016-04-01,AdaBoost,0.11701129917526194,2.122310243924827e-05
2016-04-01,CTEF,0.1476863937905339,1.8479965445759804e-07
2016-04-01,DecisionTree,0.2740140892330726,5.9038390993826885e-74
2016-04-01,LinearRegression,0.1312433870894931,3.726777789226407e-06
2016-05-01,AdaBoost,0.3673761243473543,3.6349367658197554e-41
2016-05-01,CTEF,0.25103145394968085,1.742945915333952e-18
2016-05-01,DecisionTree,0.2713574810488884,1.549230243930267e-69
2016-05-01,LinearRegression,0.22776298342551002,2.1757178765142684e-15
2016-06-01,AdaBoost,0.47969244905292857,2.3786341197686967e-79
2016-06-01,CTEF,0.20763354701429076,2.391646377627226e-13
2016-06-01,DecisionTree,0.26742772404962606,5.002863092512675e-69
2016-06-01,LinearRegression,0.474752605881547,1.8424157026247864e-71
2016-07-01,AdaBoost,0.11082508425553139,4.1252845893499354e-05
2016-07-01,CTEF,0.3030579066612692,5.299380937897804e-28
2016-07-01,DecisionTree,0.13730730988452486,3.31397822330547e-08
2016-07-01,LinearRegression,0.12373829546153414,1.2632605451309883e-05
2016-08-01,AdaBoost,0.17414384566012778,1.831445026551553e-10
2016-08-01,CTEF,0.2942003740018609,3.2575668663632563e-25
2016-08-01,DecisionTree,0.2760105979303635,3.6793109951109234e-70
2016-08-01,LinearRegression,0.23936434567666887,6.330362727824627e-17
2016-09-01,AdaBoost,0.21240407297402186,5.666199065475969e-15
2016-09-01,CTEF,0.27923308277478104,9.787699243620822e-23
2016-09-01,DecisionTree,0.2780079838035734,2.889124177185388e-71
2016-09-01,LinearRegression,0.25364020212903887,7.075139077835143e-19
2016-10-01,AdaBoost,0.3810315299785173,1.5341480650040923e-46
2016-10-01,CTEF,0.31599309758716226,3.608689282451487e-30
2016-10-01,DecisionTree,0.2690194706592725,6.572460340369625e-69
2016-10-01,LinearRegression,0.3454654555783973,3.413318787364494e-36
2016-11-01,AdaBoost,0.3344894573163928,2.0320693961141953e-36
2016-11-01,CTEF,0.3179513377898321,5.3496669648898796e-30
2016-11-01,DecisionTree,0.2753153457219284,2.3433329851268366e-71
2016-11-01,LinearRegression,0.35735346281725205,4.1417184621546606e-38
2016-12-01,AdaBoost,0.30274363094557016,1.3506523033775257e-30
2016-12-01,CTEF,0.29228179756459305,1.2324249768534826e-25
2016-12-01,DecisionTree,0.2754187836894753,1.564058323865815e-71
2016-12-01,LinearRegression,0.31948729939387166,1.261396324013294e-30
2017-01-01,AdaBoost,0.18460902849343724,2.427867863085654e-10
2017-01-01,CTEF,0.24043066311440245,1.3470049283359528e-16
2017-01-01,DecisionTree,0.22073407087876276,4.887935932140216e-17
2017-01-01,LinearRegression,0.1814968681317808,5.9022463875199e-10
2017-02-01,AdaBoost,0.30871914387801036,8.948805179775962e-29
2017-02-01,CTEF,0.3032686830747906,4.3648030396190615e-27
2017-02-01,DecisionTree,0.2714689288336744,1.4567746370484763e-26
2017-02-01,LinearRegression,0.26007090086752066,4.9204024627023306e-20
2017-03-01,AdaBoost,0.20958166883653565,1.3482939992612335e-18
2017-03-01,CTEF,0.2459144771997624,1.9714401420593078e-17
2017-03-01,DecisionTree,0.28315639519122926,1.2332730837930883e-70
2017-03-01,LinearRegression,0.20326115138803272,2.9878010415185004e-12
2017-04-01,AdaBoost,0.2756211886328002,6.465370505919461e-23
2017-04-01,CTEF,0.2459273484414894,5.855429193369353e-18
2017-04-01,DecisionTree,0.2815937228382378,2.6907285809010055e-72
2017-04-01,LinearRegression,0.24507933586746092,7.849652195662184e-18
2017-05-01,AdaBoost,0.3808289136652538,1.937452379583748e-44
2017-05-01,CTEF,0.2815787025736173,2.2937465193331046e-22
2017-05-01,DecisionTree,0.2961926717019315,3.0005276049039203e-74
2017-05-01,LinearRegression,0.3064946140631906,2.01382574044464e-26
2017-06-01,AdaBoost,0.27630630901460956,9.121814989896975e-27
2017-06-01,CTEF,0.36634713886627435,1.8318623317234172e-39
2017-06-01,DecisionTree,0.2841790106451088,2.4495664624796274e-70
2017-06-01,LinearRegression,0.28331296181798105,1.935745547652473e-23
2017-07-01,AdaBoost,0.2407242121466773,7.325450083369489e-18
2017-07-01,CTEF,0.2788252568286174,9.017709699895616e-23
2017-07-01,DecisionTree,0.2794525031245037,1.5364370908054652e-71
2017-07-01,LinearRegression,0.2430876795553658,1.7436478187900264e-17
2017-08-01,AdaBoost,0.2897984916586215,5.269253180554243e-26
2017-08-01,CTEF,0.3332143263321892,3.938244208943228e-32
2017-08-01,DecisionTree,0.31293563003232644,3.4217361058126015e-57
2017-08-01,LinearRegression,0.28991920009428035,2.659801338925132e-24
2017-09-01,AdaBoost,0.20538158212150787,1.7430933508908742e-14
2017-09-01,CTEF,0.2988816840201131,7.287020812685192e-26
2017-09-01,DecisionTree,0.24131291463214433,8.237085283640289e-38
2017-09-01,LinearRegression,0.21476112417962795,9.460640590772756e-14
2017-10-01,AdaBoost,0.35305927422846367,9.87079496225916e-38
2017-10-01,CTEF,0.3660257043887735,7.082389379675388e-38
2017-10-01,DecisionTree,0.2775510130809843,1.8759839361153223e-69
2017-10-01,LinearRegression,0.3799575298577973,6.119810140936218e-41
2017-11-01,AdaBoost,0.2709774635973347,9.023147715557547e-23
2017-11-01,CTEF,0.32230708246983153,4.3167501719027385e-29
2017-11-01,DecisionTree,0.29537256479875934,5.222678676838753e-31
2017-11-01,LinearRegression,0.35352514062724655,4.088523095494657e-35
2017-12-01,AdaBoost,0.18158502808561797,4.5105492335692396e-11
2017-12-01,CTEF,0.339718144155566,1.5562821073621707e-33
2017-12-01,DecisionTree,0.24392244759424053,7.85688987808593e-39
2017-12-01,LinearRegression,0.21703718321633875,4.9519618182210946e-14
2018-01-01,AdaBoost,0.4724559189475529,2.7199520407016892e-67
2018-01-01,CTEF,0.3263286207411022,8.906161218976818e-30
2018-01-01,DecisionTree,0.2743687825054928,8.08821093592647e-68
2018-01-01,LinearRegression,0.2419216235105609,1.3341973421151775e-16
2018-02-01,AdaBoost,0.35232228828904927,3.4640551894989767e-35
2018-02-01,CTEF,0.30004723458062554,2.571127530551302e-25
2018-02-01,DecisionTree,0.3173155890555696,1.0001209383548923e-35
2018-02-01,LinearRegression,0.2723751916789853,6.1964320755501144e-21
2018-03-01,AdaBoost,0.15915926404781855,3.956878195724957e-08
2018-03-01,CTEF,0.1449198736294301,6.472406422593808e-07
2018-03-01,DecisionTree,0.21915061750229325,2.7229360875284576e-17
2018-03-01,LinearRegression,0.18513428689613073,1.739893403140225e-10
2018-04-01,AdaBoost,0.19327106189407892,2.4490661040698247e-11
2018-04-01,CTEF,0.22553418137931097,5.964193559113145e-15
2018-04-01,DecisionTree,0.17821711221874864,2.1087758946646316e-12
2018-04-01,LinearRegression,0.2490434937386171,5.26911161130629e-18
2018-05-01,AdaBoost,0.33577948149875364,9.22182067141198e-34
2018-05-01,CTEF,0.23025494774178784,3.642179501031031e-15
2018-05-01,DecisionTree,0.33779155172245995,2.236363714343735e-56
2018-05-01,LinearRegression,0.2258237961541102,1.2716290182741816e-14
2018-06-01,AdaBoost,0.20652232085996375,5.935068767347275e-13
2018-06-01,CTEF,0.12969295472690048,1.1967106888633306e-05
2018-06-01,DecisionTree,0.2788378419787298,3.6385346565773434e-70
2018-06-01,LinearRegression,0.22167088250238842,4.117349795824591e-14
2018-07-01,AdaBoost,0.19528389116145262,7.81516618684702e-12
2018-07-01,CTEF,0.29322566128672733,4.012959258135559e-25
2018-07-01,DecisionTree,0.24091149587709787,1.9443063597592881e-32
2018-07-01,LinearRegression,0.27548803262486926,3.240682672942257e-22
2018-08-01,AdaBoost,0.3478790839430634,2.2356809656884842e-35
2018-08-01,CTEF,0.250978582529764,5.101266772805027e-18
2018-08-01,DecisionTree,0.2762956217509548,1.5882936574458459e-69
2018-08-01,LinearRegression,0.23712137685032927,3.5112998289535554e-16
2018-09-01,AdaBoost,0.34409511650331154,1.156136949380822e-34
2018-09-01,CTEF,0.2911108073979123,8.950770936712215e-24
2018-09-01,DecisionTree,0.27817929809053177,1.2533524767569524e-69
2018-09-01,LinearRegression,0.2808356682947459,3.769665940282994e-22
2018-10-01,AdaBoost,0.09856027939514381,0.0006439105508065149
2018-10-01,CTEF,0.2153674828190199,7.169645887596305e-14
2018-10-01,DecisionTree,0.2715103728661036,1.6951197688010678e-68
2018-10-01,LinearRegression,0.4613032369341526,7.328250800982911e-65
2018-11-01,AdaBoost,0.34462441151565865,1.2325171680934847e-34
2018-11-01,CTEF,0.2641745219185304,1.1846591087329883e-19
2018-11-01,DecisionTree,0.28180113781161403,1.8629368581683936e-71
2018-11-01,LinearRegression,0.3586942216740881,3.824025011548986e-36
